f1,acc,ece_full,mce_full,ece_rare,mce_rare,brier_full,brier_rare,auc_roc,auc_pr,platt_A,platt_B,run_id,model,n_train
0.7820613006859425,0.7773243435060326,0.13732687071465727,0.4555744407819501,0.49850971952126133,0.8580273510856897,0.14506157389104227,0.3381023046106042,0.9180587705967962,0.926411327266129,2.53562,0.20599,3,SVM-RBF,500
0.8271493212669683,0.8220812633073101,0.13841182650283954,0.5989241965655423,0.500346327592959,0.999998562342414,0.1576749692096647,0.4415099052358397,0.9376768232560764,0.9499335997817008,8.20371,0.81537,3,RandomForest,500
0.8130633572828216,0.8095723917672107,0.12482018792951502,0.5362262050431074,0.5612940427936924,0.8780612500650489,0.14863042043685085,0.3804209604033722,0.9254858177773402,0.9452342985843343,1.35656,-0.03201,3,MLP,500
0.8106022052586938,0.8018985095812633,0.15350014604076478,0.7524393723728854,0.5124416062025451,1.0,0.1993532798056951,0.505474237697276,0.9213321084701251,0.9369050009375454,12.02125,-2.84943,3,XGBoost,500
0.8017186793306196,0.8055358410220014,0.1393665322284186,0.5560916754832201,0.4945864445212886,0.9610839191703483,0.150788705937586,0.3971578928235018,0.9115580099681704,0.9420923741164191,3.42076,0.10104,3,QSVM,1000
0.7066829865361077,0.7342530163236338,0.14670402435767038,0.5110404914496749,0.5860377644115136,0.8677744507997533,0.15681378463849227,0.3997500801275572,0.9244942373918968,0.9339783003573601,2.33202,0.19225,3,SVM-RBF,1000
0.8041588240566461,0.8061568488289567,0.18713481765185513,0.622661988469958,0.7069129099757449,0.9999999776201723,0.19024585982177714,0.6732785986620069,0.943551021465735,0.9526896369121265,5.74221,-1.34445,3,RandomForest,1000
0.8070960929250264,0.7974183818310859,0.11416482265168322,0.4703262578934938,0.5407605744866009,0.8395178647563175,0.1372018333519121,0.34301882652024057,0.9111876397850341,0.9401804651414881,1.19981,-0.16785,3,MLP,1000
0.8032524660090643,0.803584102200142,0.1854910441811218,0.7221129761554343,0.6834656351800404,0.9999932156327133,0.18552428021390235,0.6419530692524744,0.9424044474657587,0.9537426304178638,3.24638,-0.91652,3,XGBoost,1000
0.7740179624421664,0.7790099361249113,0.16310889296011583,0.5892501347116403,0.5805105206386145,0.9435093001694933,0.17018678332105633,0.46544791791013573,0.9190796316997686,0.9257134446772357,4.32198,-0.09549,4,QSVM,99
0.782478119100738,0.7751064584811923,0.17801112605407138,0.5678297929693348,0.6370527838258988,0.9932652746013757,0.20479679797914627,0.5277497365119368,0.8678869552140553,0.9002150092108829,3.38288,-1.06502,4,SVM-RBF,99
0.7657069854450883,0.7722232079489,0.21760076317599944,0.6414956721965083,0.725908994403311,0.9999994226918106,0.2211899261133584,0.7025603421212983,0.9257164646132658,0.938444454996069,7.72368,-0.50443,4,RandomForest,99
0.7731846614087572,0.7780340667139816,0.17682062162350531,0.6095799421670199,0.703703912010519,0.9992859196556867,0.19813190282449322,0.6040706401016425,0.8805217011803195,0.9218608487767216,1.92606,-0.09947,4,MLP,99
0.7602943192724282,0.7673438608942512,0.21286108848199456,0.6759906575503211,0.6667327792854175,0.9999999369547877,0.21103594484346117,0.6343193044608375,0.9099137279647053,0.9303659204414316,5.45096,1.00186,4,XGBoost,99
0.8104529616724738,0.8069552874378992,0.1738149218045476,0.52168598025354,0.5729236289468792,0.9955460664595054,0.17424912312958654,0.46831092741657354,0.9212635688020591,0.9278601903935307,4.65452,-0.79644,4,QSVM,200
0.7158005349636989,0.7360716820440029,0.17336006316433072,0.4177148390798663,0.693034084478829,0.9450152928897817,0.20306728732359852,0.5787967084517722,0.8482628482107424,0.8853842507252501,2.28079,0.27587,4,SVM-RBF,200
0.7782594806735728,0.7844659332860184,0.2042094605887314,0.638019097390111,0.7763217571349448,0.9999999986922726,0.2125878466251664,0.7565296239987453,0.9250180645336582,0.9410496672408719,7.93605,-1.02794,4,RandomForest,200
0.7717421124828532,0.7785663591199432,0.15845238450176202,0.5409341069358812,0.6556692873998969,0.9519145030394477,0.17824323669836303,0.5114212935914897,0.9121001967376949,0.9363824332099049,1.29714,0.06937,4,MLP,200
