run_id,model,threshold,f1_macro,fpr,recall_R2L,recall_U2R
4,QSVM,0.35,0.8128541159396657,0.058799299763155184,0.37435008665511266,0.3582089552238806
4,QSVM,0.4,0.8027548002664995,0.05365049943363196,0.35944540727902946,0.34328358208955223
4,QSVM,0.45,0.7958117783078076,0.050664195242508495,0.34904679376083186,0.34328358208955223
4,QSVM,0.5,0.7884495066167874,0.046236226959118526,0.3362218370883882,0.3283582089552239
4,QSVM,0.55,0.7807264365711906,0.04294099474822367,0.3237435008665511,0.29850746268656714
4,QSVM,0.6,0.7687964798764959,0.03995469055710019,0.2710571923743501,0.26865671641791045
4,QSVM,0.65,0.7617490852310821,0.036762434352795796,0.25753899480069326,0.23880597014925373
4,QSVM,0.7,0.7557477723934797,0.03346720214190094,0.2519930675909879,0.208955223880597
4,QSVM,0.75,0.7493302952533722,0.030377921944187005,0.24332755632582323,0.208955223880597
4,QSVM,0.8,0.7451933815789025,0.027185665739882608,0.23535528596187175,0.208955223880597
4,QSVM,0.85,0.7359281961858857,0.023890433528987745,0.22461005199306758,0.1791044776119403
4,QSVM,0.9,0.7194425830373161,0.019462465245597776,0.19376083188908147,0.16417910447761194
4,QSVM,0.95,0.6961567380479728,0.013798784883122233,0.16291161178509533,0.13432835820895522
4,SVM-RBF,0.05,0.7701898584440869,0.43136649160745544,0.9802426343154246,0.8955223880597015
4,SVM-RBF,0.1,0.8484305406913402,0.2057460611677479,0.9639514731369151,0.835820895522388
4,SVM-RBF,0.15,0.8260065326072721,0.18226753166512202,0.8776429809358752,0.7313432835820896
4,SVM-RBF,0.2,0.8065947289671824,0.15868602615590569,0.7559792027729636,0.6119402985074627
4,SVM-RBF,0.25,0.7847367308958604,0.12573370404695705,0.5410745233968804,0.5074626865671642
4,SVM-RBF,0.3,0.7761303352276162,0.11471527134177736,0.46689774696707104,0.44776119402985076
4,SVM-RBF,0.35,0.7741749356623929,0.10163731850478838,0.43570190641247836,0.3283582089552239
4,SVM-RBF,0.4,0.7732048635676199,0.08732365358871383,0.4048526863084922,0.3283582089552239
4,SVM-RBF,0.45,0.7662846777673888,0.07146534857378231,0.32582322357019067,0.29850746268656714
4,SVM-RBF,0.5,0.7631932306067174,0.05715168365770775,0.2904679376083189,0.2835820895522388
4,SVM-RBF,0.55,0.7583953665385503,0.04881062712388014,0.2679376083188908,0.26865671641791045
4,SVM-RBF,0.6,0.7571914498072034,0.03995469055710019,0.2533795493934142,0.22388059701492538
4,SVM-RBF,0.65,0.7538757009671098,0.03284934610235815,0.23466204506065858,0.19402985074626866
4,SVM-RBF,0.7,0.7496583170266392,0.026670785706930284,0.21975736568457538,0.19402985074626866
4,SVM-RBF,0.75,0.7474879675237427,0.0214190093708166,0.2027729636048527,0.14925373134328357
4,SVM-RBF,0.8,0.7411371659294919,0.017094017094017096,0.16464471403812825,0.11940298507462686
4,SVM-RBF,0.85,0.7162897171938001,0.0107095046854083,0.058578856152513,0.07462686567164178
4,SVM-RBF,0.9,0.7116078966884604,0.00906188857996087,0.05199306759098787,0.014925373134328358
4,SVM-RBF,0.95,0.7068440290375282,0.0074142724745134385,0.04956672443674177,0.0
4,RandomForest,0.05,0.7984038550307913,0.05797549171043147,0.2703639514731369,0.417910447761194
4,RandomForest,0.1,0.7960211676079976,0.054989187519308,0.26204506065857885,0.3880597014925373
4,RandomForest,0.15,0.7956935577846715,0.05282669138090825,0.25753899480069326,0.3582089552238806
4,RandomForest,0.2,0.7951496522392096,0.051899907321594066,0.25407279029462737,0.3582089552238806
4,RandomForest,0.25,0.7942870697904543,0.050458243229327564,0.25233968804159446,0.3582089552238806
4,RandomForest,0.3,0.7934225277380662,0.04901657913706106,0.24956672443674177,0.3582089552238806
4,RandomForest,0.35,0.7925151772322471,0.04798681907115642,0.24610051993067592,0.3582089552238806
4,RandomForest,0.4,0.79218617752272,0.04654515497888992,0.24263431542461006,0.3582089552238806
4,RandomForest,0.45,0.7917268600594636,0.04561837091957574,0.24020797227036395,0.3582089552238806
4,RandomForest,0.5,0.791272634949266,0.04520646689321388,0.2391681109185442,0.3582089552238806
4,RandomForest,0.55,0.7904082615415258,0.04438265884049017,0.23812824956672443,0.31343283582089554
4,RandomForest,0.6,0.7882822282264244,0.043661826794356914,0.23500866551126517,0.31343283582089554
4,RandomForest,0.65,0.7869251997180814,0.04335289877458552,0.23292894280762566,0.29850746268656714
4,RandomForest,0.7,0.7851046178499097,0.042323138708680874,0.23119584055459272,0.2835820895522388
4,RandomForest,0.75,0.7836097495305154,0.04211718669549995,0.23015597920277298,0.2835820895522388
4,RandomForest,0.8,0.7822005242631243,0.04170528266913809,0.22807625649913346,0.2835820895522388
4,RandomForest,0.85,0.7815093588440813,0.04098445062300484,0.22668977469670712,0.26865671641791045
4,RandomForest,0.9,0.7798250342214874,0.04057254659664298,0.22530329289428075,0.2537313432835821
4,RandomForest,0.95,0.7770302926826039,0.039233858510966946,0.22114384748700172,0.2537313432835821
4,MLP,0.05,0.8526806070089946,0.24467099165894346,0.8949740034662045,0.8507462686567164
4,MLP,0.1,0.8326000442016193,0.22078055812995573,0.7736568457538995,0.7761194029850746
4,MLP,0.15,0.8233798669914592,0.20440737308207188,0.7393414211438475,0.7014925373134329
4,MLP,0.2,0.801688711030357,0.1916383482648543,0.6859618717504333,0.6716417910447762
4,MLP,0.25,0.7993557346530343,0.17835444341468437,0.6506065857885616,0.5970149253731343
4,MLP,0.3,0.7966931755694788,0.16661517866337144,0.6225303292894281,0.5074626865671642
4,MLP,0.35,0.7958719714418041,0.15683245803727733,0.6034662045060658,0.4925373134328358
4,MLP,0.4,0.7955089934737112,0.14426938523324065,0.5767764298093587,0.43283582089552236
4,MLP,0.45,0.7849617652845579,0.12521882401400475,0.4478336221837088,0.3283582089552239
4,MLP,0.5,0.7811987183610618,0.10658016682113068,0.3837088388214905,0.23880597014925373
4,MLP,0.55,0.793827443034403,0.06188857996086912,0.3459272097053726,0.23880597014925373
4,MLP,0.6,0.7870317592916302,0.056533827618164965,0.307105719237435,0.19402985074626866
4,MLP,0.65,0.7819954786119279,0.04911955514365153,0.25233968804159446,0.1791044776119403
4,MLP,0.7,0.7784730530575346,0.043661826794356914,0.22287694974003466,0.1791044776119403
4,MLP,0.75,0.7754858504536399,0.03933683451755741,0.20866551126516464,0.14925373134328357
4,MLP,0.8,0.7732446565631194,0.03470291422098651,0.1927209705372617,0.14925373134328357
4,MLP,0.85,0.768957116517893,0.02976006590464422,0.16187175043327556,0.11940298507462686
4,MLP,0.9,0.7540451002175299,0.023066625476264032,0.0682842287694974,0.0
4,MLP,0.95,0.7429904853973746,0.018432705179693133,0.048180242634315425,0.0
4,XGBoost,0.05,0.7986087105449238,0.0660076202244877,0.2876949740034662,0.40298507462686567
4,XGBoost,0.1,0.7978041318062437,0.06446298012563073,0.27972270363951474,0.40298507462686567
4,XGBoost,0.15,0.7978897669676195,0.06333024405313561,0.27868284228769497,0.40298507462686567
4,XGBoost,0.2,0.7976191052477812,0.062300483987230974,0.2776429809358752,0.40298507462686567
4,XGBoost,0.25,0.7972173907027039,0.06209453197405004,0.2759098786828423,0.40298507462686567
4,XGBoost,0.3,0.7972162127222264,0.06178560395427865,0.2759098786828423,0.40298507462686567
4,XGBoost,0.35,0.7971254584302174,0.061373699927916796,0.2748700173310225,0.40298507462686567
4,XGBoost,0.4,0.7969913230861073,0.061270723921326334,0.27417677642980937,0.40298507462686567
4,XGBoost,0.45,0.7972112133357135,0.06054989187519308,0.2738301559792028,0.40298507462686567
4,XGBoost,0.5,0.7972098916176205,0.060240963855421686,0.272790294627383,0.40298507462686567
4,XGBoost,0.55,0.7969855685855955,0.059932035835650294,0.27244367417677645,0.40298507462686567
4,XGBoost,0.6,0.7968062274233394,0.05972608382246936,0.27244367417677645,0.3880597014925373
4,XGBoost,0.65,0.7968469287549124,0.058902275769745646,0.2707105719237435,0.3880597014925373
4,XGBoost,0.7,0.7964868241326757,0.05828441973020286,0.26967071057192377,0.3880597014925373
4,XGBoost,0.75,0.7960341843890251,0.05715168365770775,0.268630849220104,0.373134328358209
4,XGBoost,0.8,0.7960312137674009,0.056636803624755434,0.2682842287694974,0.373134328358209
4,XGBoost,0.85,0.7958059997054812,0.05632787560498404,0.2679376083188908,0.373134328358209
4,XGBoost,0.9,0.7953085636424337,0.055401091545669856,0.26377816291161177,0.373134328358209
4,XGBoost,0.95,0.7942735303843913,0.05447430748635568,0.25927209705372617,0.373134328358209
5,QSVM,0.05,0.8644896295024658,0.19833178869323448,0.8752166377816292,0.8805970149253731
5,QSVM,0.1,0.8593262405870793,0.162084234373391,0.8,0.7313432835820896
5,QSVM,0.15,0.8434535785605293,0.13819380084440325,0.6731369150779896,0.5970149253731343
5,QSVM,0.2,0.8323549488486839,0.12007002368448151,0.5726169844020798,0.5671641791044776
5,QSVM,0.25,0.8254789409134133,0.11131706312429204,0.5441941074523396,0.5522388059701493
5,QSVM,0.3,0.8192626599879649,0.10472659870250231,0.5175043327556326,0.5373134328358209
5,QSVM,0.35,0.8112372923050697,0.09968077437956956,0.49740034662045063,0.5373134328358209
5,QSVM,0.4,0.805677761865067,0.09401709401709402,0.48145580589254766,0.5074626865671642
5,QSVM,0.45,0.7995016784121718,0.08948614972711358,0.4589254766031196,0.4626865671641791
5,QSVM,0.5,0.7919154717275757,0.08485222943054269,0.4398613518197574,0.43283582089552236
5,QSVM,0.55,0.8007480565769557,0.04633920296570899,0.42010398613518196,0.3880597014925373
5,QSVM,0.6,0.7917428211465208,0.04304397075481413,0.3979202772963605,0.34328358208955223
5,QSVM,0.65,0.7851077691905866,0.03954278653073834,0.38128249566724437,0.3283582089552239
5,QSVM,0.7,0.7775792713293218,0.03707136237256719,0.3681109185441941,0.31343283582089554
5,QSVM,0.75,0.772092956104497,0.03429101019462465,0.35771230502599655,0.29850746268656714
5,QSVM,0.8,0.7650181371360785,0.03027494593759654,0.34488734835355284,0.2835820895522388
5,QSVM,0.85,0.7399812056274672,0.025949953660797033,0.3220103986135182,0.2537313432835821
5,QSVM,0.9,0.724184583024139,0.020183297291731028,0.29809358752166376,0.22388059701492538
5,QSVM,0.95,0.6780958480713652,0.012048192771084338,0.15424610051993068,0.07462686567164178
5,SVM-RBF,0.05,0.6709505655182344,0.6038513026464833,0.9982668977469671,0.9402985074626866
5,SVM-RBF,0.1,0.8390161055050691,0.23365255895376377,0.9892547660311959,0.9104477611940298
5,SVM-RBF,0.15,0.8370638083106914,0.21676449387292762,0.9660311958405546,0.8805970149253731
5,SVM-RBF,0.2,0.8116187152000728,0.19483060446915867,0.7511265164644714,0.8059701492537313
5,SVM-RBF,0.25,0.810273707671284,0.17258778704561836,0.7067590987868284,0.7014925373134329
5,SVM-RBF,0.3,0.8054791906618245,0.15518484193182988,0.6530329289428076,0.6567164179104478
5,SVM-RBF,0.35,0.8033550893018728,0.14087117701575533,0.6013864818024264,0.5671641791044776
5,SVM-RBF,0.4,0.8001236433988015,0.13057357635670888,0.5646447140381282,0.44776119402985076
5,SVM-RBF,0.45,0.7948082972380204,0.12171763978992894,0.5441941074523396,0.44776119402985076
5,SVM-RBF,0.5,0.7893493000712717,0.11234682319019669,0.518890814558059,0.3880597014925373
5,SVM-RBF,0.55,0.7793528343852527,0.1039027906497786,0.48180242634315423,0.3582089552238806
5,SVM-RBF,0.6,0.7663803119255772,0.09679744619503655,0.4589254766031196,0.3283582089552239
5,SVM-RBF,0.65,0.7451028504482026,0.0903099577798373,0.37954939341421146,0.29850746268656714
5,SVM-RBF,0.7,0.7269131647521463,0.0167850890742457,0.10502599653379549,0.23880597014925373
5,SVM-RBF,0.75,0.7230655420318618,0.012460096797446195,0.08734835355285962,0.19402985074626866
5,SVM-RBF,0.8,0.7192918370404958,0.0107095046854083,0.07833622183708838,0.16417910447761194
5,SVM-RBF,0.85,0.7113066997244485,0.008238080527237153,0.0658578856152513,0.1044776119402985
5,SVM-RBF,0.9,0.7004819432174794,0.00535475234270415,0.04540727902946274,0.0
5,SVM-RBF,0.95,0.6917953048200263,0.004839872309751828,0.03951473136915078,0.0
5,RandomForest,0.05,0.7810439780363765,0.0871177015755329,0.33587521663778164,0.373134328358209
5,RandomForest,0.1,0.7775590540644403,0.08361651735145711,0.31819757365684576,0.34328358208955223
5,RandomForest,0.15,0.7756770413733203,0.0821748532591906,0.3123050259965338,0.34328358208955223
5,RandomForest,0.2,0.7742844801976732,0.0810421171866955,0.30606585788561524,0.31343283582089554
5,RandomForest,0.25,0.7729347573398895,0.08001235712079086,0.3001733102253033,0.31343283582089554
5,RandomForest,0.3,0.7710043093546126,0.07949747708783854,0.2967071057192374,0.29850746268656714
5,RandomForest,0.35,0.7700103194629935,0.07867366903511482,0.29185441941074525,0.29850746268656714
5,RandomForest,0.4,0.7693791224015333,0.07836474101534342,0.28873483535528593,0.29850746268656714
5,RandomForest,0.45,0.7684716550026216,0.07743795695602924,0.28492201039861353,0.29850746268656714
5,RandomForest,0.5,0.7679763006760609,0.07733498094943878,0.282842287694974,0.29850746268656714
5,RandomForest,0.55,0.7666631420029055,0.07651117289671507,0.2748700173310225,0.2835820895522388
5,RandomForest,0.6,0.7652165400222007,0.07599629286376275,0.2682842287694974,0.2835820895522388
5,RandomForest,0.65,0.7649848584077371,0.07548141283081042,0.26724436741767765,0.2835820895522388
5,RandomForest,0.7,0.7638034478191977,0.07476058078467716,0.2651646447140381,0.2835820895522388
5,RandomForest,0.75,0.7627527712289497,0.07383379672536299,0.26204506065857885,0.26865671641791045
5,RandomForest,0.8,0.7624186313427899,0.07259808464627741,0.25927209705372617,0.26865671641791045
5,RandomForest,0.85,0.7646613530619947,0.06559571619812583,0.2571923743500866,0.26865671641791045
5,RandomForest,0.9,0.7669810318335272,0.05560704355885079,0.2519930675909879,0.26865671641791045
5,RandomForest,0.95,0.7736639563003895,0.03305529811553908,0.24090121317157712,0.26865671641791045
5,MLP,0.05,0.8511731895717651,0.2428174235403151,0.9982668977469671,1.0
5,MLP,0.1,0.8575869070656179,0.22850375862424055,0.9968804159445407,1.0
5,MLP,0.15,0.8620431830648583,0.21398414169498506,0.9830155979202773,0.9402985074626866
5,MLP,0.2,0.8631869291883738,0.20420142106889094,0.9601386481802426,0.9104477611940298
5,MLP,0.25,0.8595135171340917,0.19349191638348265,0.9074523396880416,0.8059701492537313
5,MLP,0.3,0.8436612090685034,0.18237050767171248,0.7760831889081455,0.6567164179104478
5,MLP,0.35,0.8306947052103266,0.1696014828544949,0.7015597920277297,0.5970149253731343
5,MLP,0.4,0.8117089684013725,0.1519925857275255,0.6436741767764298,0.47761194029850745
5,MLP,0.45,0.8159066671529842,0.10091648645865513,0.5310225303292895,0.373134328358209
5,MLP,0.5,0.8118483827382003,0.08073318916692411,0.47972270363951475,0.2537313432835821
5,MLP,0.55,0.7943167667096702,0.04870765111728967,0.2967071057192374,0.19402985074626866
5,MLP,0.6,0.7833187097811527,0.038101122438471836,0.23535528596187175,0.11940298507462686
5,MLP,0.65,0.7739761049377558,0.028833281845330037,0.17642980935875216,0.07462686567164178
5,MLP,0.7,0.7594895762175208,0.02327257748944496,0.09358752166377816,0.0
5,MLP,0.75,0.7493870721765856,0.02090412933786428,0.051299826689774695,0.0
5,MLP,0.8,0.7427031555005161,0.018329729173102667,0.048180242634315425,0.0
5,MLP,0.85,0.7397947486398935,0.016682113067655237,0.046447140381282497,0.0
5,MLP,0.9,0.7364411042423785,0.014004736896303162,0.04436741767764298,0.0
5,MLP,0.95,0.7248045417296245,0.008547008547008548,0.038821490467937605,0.0
5,XGBoost,0.05,0.7924564395165647,0.09587066213572237,0.39202772963604854,0.43283582089552236
5,XGBoost,0.1,0.7846876607829366,0.08979507774688497,0.35181975736568455,0.3880597014925373
5,XGBoost,0.15,0.7814011211140561,0.08794150962825661,0.337261698440208,0.3582089552238806
5,XGBoost,0.2,0.7794851835644043,0.08639686952939965,0.32512998266897747,0.34328358208955223
5,XGBoost,0.25,0.778275914670863,0.08444032540418082,0.3188908145580589,0.34328358208955223
5,XGBoost,0.3,0.7775531707113099,0.08238080527237154,0.3119584055459272,0.34328358208955223
5,XGBoost,0.35,0.7770937975201442,0.08001235712079086,0.3057192374350087,0.34328358208955223
5,XGBoost,0.4,0.7768166859118333,0.07857069302852436,0.3022530329289428,0.34328358208955223
5,XGBoost,0.45,0.7754713608588091,0.07805581299557203,0.29358752166377816,0.34328358208955223
5,XGBoost,0.5,0.7753294228424055,0.07702605292966738,0.29185441941074525,0.34328358208955223
5,XGBoost,0.55,0.7743383656603144,0.07630522088353414,0.2845753899480069,0.34328358208955223
5,XGBoost,0.6,0.7737065336814097,0.07579034085058181,0.282842287694974,0.31343283582089554
5,XGBoost,0.65,0.7720870602739656,0.0752754608176295,0.27868284228769497,0.31343283582089554
5,XGBoost,0.7,0.7707787694212244,0.07465760477808671,0.2731369150779896,0.31343283582089554
5,XGBoost,0.75,0.7685667475804321,0.07383379672536299,0.2651646447140381,0.31343283582089554
5,XGBoost,0.8,0.7664308982838808,0.07228915662650602,0.2554592720970537,0.29850746268656714
5,XGBoost,0.85,0.7632026869385592,0.07064154052105859,0.2322357019064125,0.2835820895522388
5,XGBoost,0.9,0.7724779398853067,0.033158274122129544,0.20693240901213172,0.23880597014925373
5,XGBoost,0.95,0.7685493074761396,0.03171661002986304,0.19896013864818024,0.208955223880597
6,QSVM,0.05,0.8409313444496263,0.2162496138399753,0.8696707105719237,0.8955223880597015
6,QSVM,0.1,0.8414006443962112,0.16754196272268562,0.7795493934142115,0.6865671641791045
6,QSVM,0.15,0.8380484189892967,0.1496241375759448,0.7473136915077989,0.6119402985074627
6,QSVM,0.2,0.831261549377574,0.14159200906188857,0.7299826689774697,0.5671641791044776
6,QSVM,0.25,0.8192444036227053,0.13500154464009886,0.695320623916811,0.5223880597014925
6,QSVM,0.3,0.805606062366391,0.12604263206672844,0.648526863084922,0.4626865671641791
6,QSVM,0.35,0.788042524483034,0.11100813510452065,0.5258232235701906,0.4626865671641791
6,QSVM,0.4,0.7777653948391795,0.10112243847183607,0.4634315424610052,0.40298507462686567
6,QSVM,0.45,0.7710588042001059,0.09690042220162702,0.4436741767764298,0.373134328358209
6,QSVM,0.5,0.7639350986227615,0.09154566985892287,0.4162911611785095,0.3283582089552239
6,QSVM,0.55,0.7522355826471074,0.08660282154258057,0.3688041594454073,0.3283582089552239
6,QSVM,0.6,0.7438658346861472,0.08238080527237154,0.3327556325823224,0.3283582089552239
6,QSVM,0.65,0.7361645794813688,0.07908557306147668,0.3161178509532062,0.31343283582089554
6,QSVM,0.7,0.7280535725284893,0.07537843682421996,0.28838821490467936,0.26865671641791045
6,QSVM,0.75,0.7185224110565298,0.06981773246833488,0.2537261698440208,0.208955223880597
6,QSVM,0.8,0.727968537464678,0.02399340953557821,0.23362218370883883,0.1791044776119403
6,QSVM,0.85,0.71740606910145,0.020801153331273813,0.20623916811091855,0.16417910447761194
6,QSVM,0.9,0.7036839091938017,0.017196993100607558,0.18474870017331022,0.13432835820895522
6,QSVM,0.95,0.6893190892446568,0.012048192771084338,0.15875216637781628,0.11940298507462686
6,SVM-RBF,0.05,0.66990061375784,0.5783132530120482,0.9760831889081456,0.8955223880597015
6,SVM-RBF,0.1,0.8418537002073071,0.2159406858202039,0.9511265164644714,0.6567164179104478
6,SVM-RBF,0.15,0.8350587973264296,0.19627226856142518,0.9161178509532062,0.6119402985074627
6,SVM-RBF,0.2,0.8348488289113358,0.18340026773761714,0.8960138648180243,0.4925373134328358
6,SVM-RBF,0.25,0.834138868776493,0.1747502831840181,0.882842287694974,0.43283582089552236
6,SVM-RBF,0.3,0.8300595201336447,0.1667181546699619,0.8596187175043327,0.40298507462686567
6,SVM-RBF,0.35,0.8237887270952983,0.16167233034702913,0.8190641247833622,0.3880597014925373
6,SVM-RBF,0.4,0.8119789712866141,0.156317578004325,0.7389948006932409,0.373134328358209
6,SVM-RBF,0.45,0.7979973417163527,0.1513747296879827,0.6305025996533795,0.34328358208955223
6,SVM-RBF,0.5,0.7927394157314386,0.1414890330552981,0.5792027729636049,0.29850746268656714
6,SVM-RBF,0.55,0.7940683082265643,0.1275872721655854,0.551473136915078,0.26865671641791045
6,SVM-RBF,0.6,0.7690167784122348,0.11595098342086294,0.5091854419410745,0.208955223880597
6,SVM-RBF,0.65,0.7578109597384326,0.10534445474204511,0.4246100519930676,0.208955223880597
6,SVM-RBF,0.7,0.752218630827415,0.09566471012254145,0.36984402079722706,0.16417910447761194
6,SVM-RBF,0.75,0.7362978979505739,0.08258675728555247,0.23986135181975737,0.08955223880597014
6,SVM-RBF,0.8,0.7346716524288714,0.013798784883122233,0.07694974003466204,0.08955223880597014
6,SVM-RBF,0.85,0.7207156430205176,0.008752960560189475,0.05476603119584055,0.029850746268656716
6,SVM-RBF,0.9,0.7102279519072261,0.006796416434970652,0.053032928942807624,0.014925373134328358
6,SVM-RBF,0.95,0.7002183660678455,0.0051488003295232215,0.050606585788561524,0.014925373134328358
6,RandomForest,0.05,0.8039646641023461,0.10328493461023582,0.49670710571923743,0.26865671641791045
6,RandomForest,0.1,0.7998241347074243,0.10019565441252189,0.4811091854419411,0.26865671641791045
6,RandomForest,0.15,0.7969418118872038,0.0975182782411698,0.47209705372616984,0.26865671641791045
6,RandomForest,0.2,0.7952445374694349,0.09401709401709402,0.45719237435008664,0.2537313432835821
6,RandomForest,0.25,0.7925215422817609,0.09072186180619915,0.43084922010398613,0.2537313432835821
6,RandomForest,0.3,0.7879253795077101,0.08371949335804757,0.37469670710571923,0.23880597014925373
6,RandomForest,0.35,0.7822664800787105,0.0792915250746576,0.3223570190641248,0.23880597014925373
6,RandomForest,0.4,0.7815072165077279,0.07898259705488621,0.3216637781629116,0.23880597014925373
6,RandomForest,0.45,0.780879286540912,0.07826176500875295,0.31993067590987867,0.23880597014925373
6,RandomForest,0.5,0.7805620459773215,0.07733498094943878,0.317157712305026,0.23880597014925373
6,RandomForest,0.55,0.7801132219452989,0.07692307692307693,0.31542461005199307,0.23880597014925373
6,RandomForest,0.6,0.7794828288777063,0.0760992688703532,0.3150779896013865,0.23880597014925373
6,RandomForest,0.65,0.7789884898482105,0.07568736484399136,0.3123050259965338,0.23880597014925373
6,RandomForest,0.7,0.7779107787795867,0.07506950880444857,0.30953206239168113,0.23880597014925373
6,RandomForest,0.75,0.7775442314874988,0.07393677273195345,0.3050259965337955,0.23880597014925373
6,RandomForest,0.8,0.7764572011214405,0.07249510863968696,0.29982668977469673,0.22388059701492538
6,RandomForest,0.85,0.7749207264867999,0.07125939656060137,0.292894280762565,0.22388059701492538
6,RandomForest,0.9,0.77275602957839,0.07043558850787766,0.2880415944540728,0.208955223880597
6,RandomForest,0.95,0.7680199897086395,0.06971475646174441,0.2720970537261698,0.1791044776119403
6,MLP,0.05,0.848950511631331,0.24528884769848625,0.9965337954939342,0.9701492537313433
6,MLP,0.1,0.8522627186176236,0.2338585109669447,0.9885615251299826,0.9402985074626866
6,MLP,0.15,0.843230464883933,0.225723406446298,0.9157712305025997,0.9104477611940298
6,MLP,0.2,0.8328102013960963,0.2164555658531562,0.8207972270363951,0.7611940298507462
6,MLP,0.25,0.8303600086014709,0.2002883328184533,0.7642980935875217,0.6567164179104478
6,MLP,0.3,0.8289135443388028,0.18515085984965504,0.7164644714038129,0.582089552238806
6,MLP,0.35,0.8316170156550363,0.16537946658428587,0.6876949740034662,0.5074626865671642
6,MLP,0.4,0.8289778912083664,0.15034496962207805,0.6415944540727903,0.3880597014925373
6,MLP,0.45,0.8262929976747606,0.13767892081145094,0.6006932409012131,0.23880597014925373
6,MLP,0.5,0.816308933274531,0.12624858407990938,0.5233968804159446,0.19402985074626866
6,MLP,0.55,0.78639406471344,0.09937184635979816,0.317157712305026,0.16417910447761194
6,MLP,0.6,0.7618781524566902,0.08289568530532386,0.22495667244367418,0.14925373134328357
6,MLP,0.65,0.7498013045313814,0.06806714035629698,0.15736568457538994,0.07462686567164178
6,MLP,0.7,0.7342449289392587,0.054371331479765216,0.07348353552859618,0.05970149253731343
6,MLP,0.75,0.7398825133499272,0.01163628874472248,0.05233968804159445,0.0
6,MLP,0.8,0.7292897580090865,0.01050355267222737,0.04540727902946274,0.0
6,MLP,0.85,0.7265193056910934,0.00906188857996087,0.04540727902946274,0.0
6,MLP,0.9,0.7231988416872005,0.007517248481103903,0.0415944540727903,0.0
6,MLP,0.95,0.7180238326347066,0.006075584388837401,0.036395147313691506,0.0
6,XGBoost,0.05,0.8216704450558684,0.11698074348676758,0.5622183708838822,0.34328358208955223
6,XGBoost,0.1,0.819630400769013,0.11420039130882505,0.5504332755632583,0.34328358208955223
6,XGBoost,0.15,0.819359207817401,0.10966944701884461,0.5448873483535529,0.34328358208955223
6,XGBoost,0.2,0.8188942914118902,0.10874266295953043,0.5400346620450607,0.3283582089552239
6,XGBoost,0.25,0.8161597733020638,0.10771290289362578,0.5348353552859618,0.31343283582089554
6,XGBoost,0.3,0.8138578123990567,0.1067861188343116,0.5310225303292895,0.29850746268656714
6,XGBoost,0.35,0.8128639885068387,0.1059623107815879,0.5282495667244368,0.29850746268656714
6,XGBoost,0.4,0.8126044717764604,0.10575635876840696,0.5275563258232235,0.29850746268656714
6,XGBoost,0.45,0.8123560381599118,0.10472659870250231,0.5237435008665511,0.29850746268656714
6,XGBoost,0.5,0.8119650616134237,0.10452064668932139,0.521317157712305,0.29850746268656714
6,XGBoost,0.55,0.8125738030361283,0.10143136649160746,0.5157712305025997,0.29850746268656714
6,XGBoost,0.6,0.8106094187215591,0.10091648645865513,0.5074523396880416,0.2537313432835821
6,XGBoost,0.65,0.8107658881600406,0.09875399032025538,0.502946273830156,0.23880597014925373
6,XGBoost,0.7,0.8100286209750306,0.09803315827412212,0.49740034662045063,0.23880597014925373
6,XGBoost,0.75,0.8091581001217838,0.09741530223457934,0.49220103986135183,0.23880597014925373
6,XGBoost,0.8,0.8085105038337623,0.0963855421686747,0.48596187175043326,0.23880597014925373
6,XGBoost,0.85,0.8056733619332304,0.09453197405004633,0.46239168110918544,0.23880597014925373
6,XGBoost,0.9,0.8040121211067446,0.09339923797755123,0.4592720970537262,0.23880597014925373
6,XGBoost,0.95,0.8023698227931334,0.08897126969416126,0.44714038128249567,0.23880597014925373
7,QSVM,0.05,0.8703478538884305,0.18648954793533107,0.8915077989601387,0.8805970149253731
7,QSVM,0.1,0.866999653192729,0.16537946658428587,0.8388214904679376,0.7611940298507462
7,QSVM,0.15,0.8497252062467209,0.14045927298939348,0.6450606585788562,0.6865671641791045
7,QSVM,0.2,0.8411199893334349,0.12799917619194728,0.5826689774696707,0.6268656716417911
7,QSVM,0.25,0.8303567630472302,0.11996704767789106,0.5348353552859618,0.5373134328358209
7,QSVM,0.3,0.8209673009045937,0.11255277520337761,0.49670710571923743,0.4925373134328358
7,QSVM,0.35,0.8112375113533152,0.10658016682113068,0.4554592720970537,0.44776119402985076
7,QSVM,0.4,0.8065945721745511,0.09926887035320771,0.42807625649913345,0.43283582089552236
7,QSVM,0.45,0.8000988456567654,0.09288435794459891,0.40103986135181974,0.417910447761194
7,QSVM,0.5,0.793408771093898,0.08969210174029452,0.3781629116117851,0.3880597014925373
7,QSVM,0.55,0.7891233856181495,0.08485222943054269,0.36395147313691506,0.34328358208955223
7,QSVM,0.6,0.7836948282469401,0.08001235712079086,0.351473136915078,0.34328358208955223
7,QSVM,0.65,0.7655202691272226,0.07506950880444857,0.3365684575389948,0.3283582089552239
7,QSVM,0.7,0.7509585223541644,0.07095046854082998,0.317157712305026,0.3283582089552239
7,QSVM,0.75,0.737012311196311,0.06662547626403048,0.2835355285961872,0.2835820895522388
7,QSVM,0.8,0.741317087605248,0.02862732983214911,0.24956672443674177,0.23880597014925373
