regime,repr_mode,arm,n_train,run_id,n_rare_train,test_split,model,f1_macro,accuracy,precision_macro,recall_macro,n_rare,recall_rare,precision_rare,f1_rare,margin_signed_mean,margin_signed_std,margin_abs_mean,margin_abs_std,rare_margin_signed_mean,rare_margin_signed_std,rare_margin_abs_mean,rare_margin_abs_std
matched,frozen_c1,tuned_per_N,1000,6,100,full_kddtest_plus,QSVM_Z,0.7418155153955606,0.7428140525195174,0.7803895319538532,0.7661189968841834,2952,0.3492547425474255,1.0,0.5177002259603314,0.7943994827722386,1.1199999333725248,1.188373803342493,0.6879230280435138,-0.1527518109983369,0.6375601016231197,0.5459349021683382,0.3630028671228391
matched,frozen_c1,tuned_per_N,1000,6,100,full_kddtest_plus,SVM_Linear,0.7839399168280454,0.7841554293825408,0.7910216899485562,0.7950287905523794,2952,0.5481029810298103,1.0,0.7080962800875273,0.7144435677168242,0.8759553514730443,1.0398528397760238,0.4432081461750763,0.03753238041173251,0.6094893046464402,0.5516862559054776,0.261778851519308
matched,frozen_c1,tuned_per_N,1000,6,100,full_kddtest_plus,SVM_Poly2,0.7968171434264006,0.7968417317246274,0.8091013122016397,0.8108691692524412,2952,0.6202574525745257,1.0,0.7656282667781728,0.5901700956838213,0.832347226668608,0.8955612201010107,0.488950660735378,0.023194877908940405,0.40653176880117287,0.3232346496817315,0.2476397436821264
matched,frozen_c1,tuned_per_N,1000,6,100,full_kddtest_plus,SVM_RBF,0.8179480788414351,0.8191980127750177,0.8175477036808976,0.8235165615357308,2952,0.6788617886178862,1.0,0.8087167070217918,1.0259088918491925,1.1467550852036419,1.3750289652434653,0.690529959203173,0.406982125132702,0.7505844534655781,0.7414331791720343,0.4234245065942698
matched,frozen_c1,tuned_per_N,1000,6,100,full_kddtest_plus,RandomForest,0.8023031388282698,0.8024751596877218,0.8099375068749661,0.8140010866363953,2952,0.47865853658536583,1.0,0.6474226804123712,0.2965226390529468,0.3084556256820517,0.4000688298089359,0.1517085360193647,-0.04476279181312507,0.2848984394743668,0.24572476201295543,0.15096413375206394
matched,frozen_c1,tuned_per_N,1000,6,100,full_kddtest_plus,XGBoost,0.8112743517440362,0.8115684882895671,0.8168130048728536,0.821863047560351,2952,0.4878048780487805,1.0,0.6557377049180327,0.30566550999737063,0.320592878814354,0.42467381029321716,0.12594980269721875,-0.04453182613179289,0.334539851856665,0.31092791817577553,0.13123957374888823
matched,frozen_c1,tuned_per_N,1000,7,100,fixed_300,QSVM_ZZ,0.8499583217560434,0.85,0.8568169618894257,0.8591463689163028,30,0.5333333333333333,1.0,0.6956521739130435,0.8477639487532261,0.7265516118348332,1.0123928029671083,0.47078845564208416,0.12579069137769253,0.6697417186624042,0.571734277019584,0.3708061275586506
matched,frozen_c1,tuned_per_N,1000,7,100,fixed_300,QSVM_Z,0.8732826463918901,0.8733333333333333,0.8795299164395192,0.8824006123092161,30,0.7,1.0,0.8235294117647058,0.818794397800631,0.7683341963433266,1.037800775378142,0.4286388383765183,-0.011032820425064803,0.9175130271280603,0.7355621514401365,0.5485437078711104
matched,frozen_c1,tuned_per_N,1000,7,100,fixed_300,SVM_Linear,0.8227642095172276,0.8233333333333334,0.8233333333333334,0.8275404079059925,30,0.7,1.0,0.8235294117647058,0.7767962627304257,0.8515766550725883,1.0771521461294375,0.41029073514438685,0.31525565740704153,0.7002076636147196,0.7071186068071609,0.2994330937271801
matched,frozen_c1,tuned_per_N,1000,7,100,fixed_300,SVM_Poly2,0.8429406850459482,0.8433333333333334,0.8441500711237553,0.8485660258430507,30,0.8333333333333334,1.0,0.9090909090909091,0.7786826029521943,0.8416254912572815,1.0189413278192565,0.5257743186352822,0.3594159469737678,0.3647339335987054,0.433643082356576,0.2723313099548468
matched,frozen_c1,tuned_per_N,1000,7,100,fixed_300,SVM_RBF,0.8566650740563784,0.8566666666666667,0.8668854522567884,0.8674305524289766,30,0.4666666666666667,1.0,0.6363636363636364,1.3153192303224848,1.207371978211071,1.5860723264734347,0.8198697131987475,-0.025829437799007215,1.2012389665536352,0.9464509590491957,0.7401842991706297
matched,frozen_c1,tuned_per_N,1000,7,100,fixed_300,RandomForest,0.8566650740563784,0.8566666666666667,0.8687770562770563,0.8681959389491694,30,0.43333333333333335,1.0,0.6046511627906976,0.33823333333333333,0.2828283558784177,0.42153333333333337,0.12924130746613313,-0.07683333333333335,0.3457804778886293,0.32883333333333326,0.1316667721518565
