run_id,seed,regime,condition,model,f1_macro,accuracy,subset_path,train_size,eval_size,elapsed_sec
9,108,attack_composition,normal50_dos50,SVM_RBF,0.7641737616099071,0.766,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run09_normal50_dos50_N1000.csv,1000,1000,13.546940088272095
9,108,attack_composition,normal50_dos50,RandomForest,0.8352381411647458,0.836,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run09_normal50_dos50_N1000.csv,1000,1000,13.546940088272095
9,108,attack_composition,normal50_dos50,XGBoost,0.8331349716932579,0.834,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run09_normal50_dos50_N1000.csv,1000,1000,13.546940088272095
10,109,attack_composition,normal50_dos50,QSVM_ZZ,0.8916354616931357,0.892,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run10_normal50_dos50_N1000.csv,1000,1000,13.406909942626953
10,109,attack_composition,normal50_dos50,QSVM_Z,0.8374064203256113,0.839,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run10_normal50_dos50_N1000.csv,1000,1000,13.406909942626953
10,109,attack_composition,normal50_dos50,SVM_Linear,0.7914212675742697,0.793,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run10_normal50_dos50_N1000.csv,1000,1000,13.406909942626953
10,109,attack_composition,normal50_dos50,SVM_Poly2,0.8065693871876398,0.808,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run10_normal50_dos50_N1000.csv,1000,1000,13.406909942626953
10,109,attack_composition,normal50_dos50,SVM_RBF,0.8409731244580334,0.841,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run10_normal50_dos50_N1000.csv,1000,1000,13.406909942626953
10,109,attack_composition,normal50_dos50,RandomForest,0.8986471908714234,0.899,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run10_normal50_dos50_N1000.csv,1000,1000,13.406909942626953
10,109,attack_composition,normal50_dos50,XGBoost,0.8899255896986362,0.89,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\attack_composition\run10_normal50_dos50_N1000.csv,1000,1000,13.406909942626953
