run_id,seed,regime,condition,model,f1_macro,accuracy,subset_path,train_size,eval_size,elapsed_sec
4,103,perturbation,sigma_0p00,XGBoost,0.8367765470929702,0.837,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p00_N1000.csv,1000,1000,13.435442209243774
4,103,perturbation,sigma_0p01,QSVM_ZZ,0.8427608392364787,0.843,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p01_N1000.csv,1000,1000,14.012061357498169
4,103,perturbation,sigma_0p01,QSVM_Z,0.8203747244156909,0.821,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p01_N1000.csv,1000,1000,14.012061357498169
4,103,perturbation,sigma_0p01,SVM_Linear,0.8169983529851769,0.817,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p01_N1000.csv,1000,1000,14.012061357498169
4,103,perturbation,sigma_0p01,SVM_Poly2,0.8238619077356648,0.824,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p01_N1000.csv,1000,1000,14.012061357498169
4,103,perturbation,sigma_0p01,SVM_RBF,0.8101477532644039,0.811,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p01_N1000.csv,1000,1000,14.012061357498169
4,103,perturbation,sigma_0p01,RandomForest,0.8345352094032137,0.835,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p01_N1000.csv,1000,1000,14.012061357498169
4,103,perturbation,sigma_0p01,XGBoost,0.8336780006091793,0.834,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p01_N1000.csv,1000,1000,14.012061357498169
4,103,perturbation,sigma_0p05,QSVM_ZZ,0.8408661684476645,0.841,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p05_N1000.csv,1000,1000,13.773275375366211
4,103,perturbation,sigma_0p05,QSVM_Z,0.8155011150150006,0.816,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p05_N1000.csv,1000,1000,13.773275375366211
4,103,perturbation,sigma_0p05,SVM_Linear,0.8119969919518712,0.812,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p05_N1000.csv,1000,1000,13.773275375366211
4,103,perturbation,sigma_0p05,SVM_Poly2,0.8249227909508093,0.825,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p05_N1000.csv,1000,1000,13.773275375366211
4,103,perturbation,sigma_0p05,SVM_RBF,0.8133279807306303,0.814,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p05_N1000.csv,1000,1000,13.773275375366211
4,103,perturbation,sigma_0p05,RandomForest,0.8232761390656127,0.824,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p05_N1000.csv,1000,1000,13.773275375366211
4,103,perturbation,sigma_0p05,XGBoost,0.8326906450026099,0.833,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p05_N1000.csv,1000,1000,13.773275375366211
4,103,perturbation,sigma_0p10,QSVM_ZZ,0.750999750999751,0.751,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p10_N1000.csv,1000,1000,13.826395034790039
4,103,perturbation,sigma_0p10,QSVM_Z,0.8202867179836772,0.821,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p10_N1000.csv,1000,1000,13.826395034790039
4,103,perturbation,sigma_0p10,SVM_Linear,0.8109952748818721,0.811,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p10_N1000.csv,1000,1000,13.826395034790039
4,103,perturbation,sigma_0p10,SVM_Poly2,0.8219287715086034,0.822,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p10_N1000.csv,1000,1000,13.826395034790039
4,103,perturbation,sigma_0p10,SVM_RBF,0.813456037806243,0.814,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p10_N1000.csv,1000,1000,13.826395034790039
4,103,perturbation,sigma_0p10,RandomForest,0.8111774891427057,0.812,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p10_N1000.csv,1000,1000,13.826395034790039
4,103,perturbation,sigma_0p10,XGBoost,0.809664247733001,0.81,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p10_N1000.csv,1000,1000,13.826395034790039
4,103,perturbation,sigma_0p20,QSVM_ZZ,0.5634342107371153,0.564,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p20_N1000.csv,1000,1000,13.685642957687378
4,103,perturbation,sigma_0p20,QSVM_Z,0.765661615372598,0.766,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p20_N1000.csv,1000,1000,13.685642957687378
4,103,perturbation,sigma_0p20,SVM_Linear,0.8109982989846909,0.811,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p20_N1000.csv,1000,1000,13.685642957687378
4,103,perturbation,sigma_0p20,SVM_Poly2,0.81998199819982,0.82,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p20_N1000.csv,1000,1000,13.685642957687378
4,103,perturbation,sigma_0p20,SVM_RBF,0.8015427545063827,0.802,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p20_N1000.csv,1000,1000,13.685642957687378
4,103,perturbation,sigma_0p20,RandomForest,0.7873330765279918,0.788,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p20_N1000.csv,1000,1000,13.685642957687378
4,103,perturbation,sigma_0p20,XGBoost,0.76287456064258,0.763,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run04_sigma_0p20_N1000.csv,1000,1000,13.685642957687378
5,104,perturbation,sigma_0p00,QSVM_ZZ,0.8429923066230245,0.843,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p00_N1000.csv,1000,1000,13.547649621963501
5,104,perturbation,sigma_0p00,QSVM_Z,0.8033717212234515,0.805,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p00_N1000.csv,1000,1000,13.547649621963501
5,104,perturbation,sigma_0p00,SVM_Linear,0.8135338345864662,0.814,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p00_N1000.csv,1000,1000,13.547649621963501
5,104,perturbation,sigma_0p00,SVM_Poly2,0.7787218976810055,0.78,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p00_N1000.csv,1000,1000,13.547649621963501
5,104,perturbation,sigma_0p00,SVM_RBF,0.8258634769659413,0.826,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p00_N1000.csv,1000,1000,13.547649621963501
5,104,perturbation,sigma_0p00,RandomForest,0.8146573013501965,0.815,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p00_N1000.csv,1000,1000,13.547649621963501
5,104,perturbation,sigma_0p00,XGBoost,0.8238414573115804,0.824,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p00_N1000.csv,1000,1000,13.547649621963501
5,104,perturbation,sigma_0p01,QSVM_ZZ,0.862999862999863,0.863,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p01_N1000.csv,1000,1000,13.931446075439453
5,104,perturbation,sigma_0p01,QSVM_Z,0.8033717212234515,0.805,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p01_N1000.csv,1000,1000,13.931446075439453
5,104,perturbation,sigma_0p01,SVM_Linear,0.8135704663544807,0.814,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p01_N1000.csv,1000,1000,13.931446075439453
5,104,perturbation,sigma_0p01,SVM_Poly2,0.7755995165829945,0.777,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p01_N1000.csv,1000,1000,13.931446075439453
5,104,perturbation,sigma_0p01,SVM_RBF,0.8278650461962178,0.828,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p01_N1000.csv,1000,1000,13.931446075439453
5,104,perturbation,sigma_0p01,RandomForest,0.8195488721804511,0.82,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p01_N1000.csv,1000,1000,13.931446075439453
5,104,perturbation,sigma_0p01,XGBoost,0.8227573548187468,0.823,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p01_N1000.csv,1000,1000,13.931446075439453
5,104,perturbation,sigma_0p05,QSVM_ZZ,0.8589253715215349,0.859,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p05_N1000.csv,1000,1000,13.914721012115479
5,104,perturbation,sigma_0p05,QSVM_Z,0.8009696918263203,0.803,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p05_N1000.csv,1000,1000,13.914721012115479
5,104,perturbation,sigma_0p05,SVM_Linear,0.8116013484533273,0.812,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p05_N1000.csv,1000,1000,13.914721012115479
5,104,perturbation,sigma_0p05,SVM_Poly2,0.7652229726802166,0.767,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p05_N1000.csv,1000,1000,13.914721012115479
5,104,perturbation,sigma_0p05,SVM_RBF,0.8288355109259999,0.829,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p05_N1000.csv,1000,1000,13.914721012115479
5,104,perturbation,sigma_0p05,RandomForest,0.8405175656360491,0.841,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p05_N1000.csv,1000,1000,13.914721012115479
5,104,perturbation,sigma_0p05,XGBoost,0.8298032525599592,0.83,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p05_N1000.csv,1000,1000,13.914721012115479
5,104,perturbation,sigma_0p10,QSVM_ZZ,0.7689886804453419,0.769,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p10_N1000.csv,1000,1000,13.792463064193726
5,104,perturbation,sigma_0p10,QSVM_Z,0.7908666304977071,0.793,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p10_N1000.csv,1000,1000,13.792463064193726
5,104,perturbation,sigma_0p10,SVM_Linear,0.8136713162017799,0.814,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p10_N1000.csv,1000,1000,13.792463064193726
5,104,perturbation,sigma_0p10,SVM_Poly2,0.7711045165011461,0.773,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p10_N1000.csv,1000,1000,13.792463064193726
5,104,perturbation,sigma_0p10,SVM_RBF,0.8289094931218615,0.829,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p10_N1000.csv,1000,1000,13.792463064193726
5,104,perturbation,sigma_0p10,RandomForest,0.8031938821412505,0.804,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p10_N1000.csv,1000,1000,13.792463064193726
5,104,perturbation,sigma_0p10,XGBoost,0.7729489135055387,0.773,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p10_N1000.csv,1000,1000,13.792463064193726
5,104,perturbation,sigma_0p20,QSVM_ZZ,0.6509822642826482,0.652,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p20_N1000.csv,1000,1000,13.72416090965271
5,104,perturbation,sigma_0p20,QSVM_Z,0.7412110712948276,0.745,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p20_N1000.csv,1000,1000,13.72416090965271
5,104,perturbation,sigma_0p20,SVM_Linear,0.8086783883708515,0.809,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p20_N1000.csv,1000,1000,13.72416090965271
5,104,perturbation,sigma_0p20,SVM_Poly2,0.7806731615711079,0.783,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p20_N1000.csv,1000,1000,13.72416090965271
5,104,perturbation,sigma_0p20,SVM_RBF,0.7928257664696009,0.793,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p20_N1000.csv,1000,1000,13.72416090965271
5,104,perturbation,sigma_0p20,RandomForest,0.7836497581405553,0.785,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p20_N1000.csv,1000,1000,13.72416090965271
5,104,perturbation,sigma_0p20,XGBoost,0.7389245491947173,0.739,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run05_sigma_0p20_N1000.csv,1000,1000,13.72416090965271
6,105,perturbation,sigma_0p00,QSVM_ZZ,0.7984758356485218,0.799,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p00_N1000.csv,1000,1000,13.317070960998535
6,105,perturbation,sigma_0p00,QSVM_Z,0.7586343755144168,0.761,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p00_N1000.csv,1000,1000,13.317070960998535
6,105,perturbation,sigma_0p00,SVM_Linear,0.8089845277467476,0.809,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p00_N1000.csv,1000,1000,13.317070960998535
6,105,perturbation,sigma_0p00,SVM_Poly2,0.8105071290426399,0.811,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p00_N1000.csv,1000,1000,13.317070960998535
6,105,perturbation,sigma_0p00,SVM_RBF,0.8399077868852459,0.84,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p00_N1000.csv,1000,1000,13.317070960998535
6,105,perturbation,sigma_0p00,RandomForest,0.8329797905546572,0.833,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p00_N1000.csv,1000,1000,13.317070960998535
6,105,perturbation,sigma_0p00,XGBoost,0.836,0.836,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p00_N1000.csv,1000,1000,13.317070960998535
6,105,perturbation,sigma_0p01,QSVM_ZZ,0.7965114239288531,0.797,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p01_N1000.csv,1000,1000,13.97946834564209
6,105,perturbation,sigma_0p01,QSVM_Z,0.7606541715352166,0.763,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p01_N1000.csv,1000,1000,13.97946834564209
6,105,perturbation,sigma_0p01,SVM_Linear,0.8079877112135176,0.808,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p01_N1000.csv,1000,1000,13.97946834564209
6,105,perturbation,sigma_0p01,SVM_Poly2,0.8105071290426399,0.811,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p01_N1000.csv,1000,1000,13.97946834564209
6,105,perturbation,sigma_0p01,SVM_RBF,0.8419089395491803,0.842,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p01_N1000.csv,1000,1000,13.97946834564209
6,105,perturbation,sigma_0p01,RandomForest,0.8299755164743723,0.83,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p01_N1000.csv,1000,1000,13.97946834564209
6,105,perturbation,sigma_0p01,XGBoost,0.83999935999744,0.84,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p01_N1000.csv,1000,1000,13.97946834564209
6,105,perturbation,sigma_0p05,QSVM_ZZ,0.7848190328065904,0.785,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p05_N1000.csv,1000,1000,13.694495677947998
6,105,perturbation,sigma_0p05,QSVM_Z,0.7564158153854239,0.759,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p05_N1000.csv,1000,1000,13.694495677947998
6,105,perturbation,sigma_0p05,SVM_Linear,0.8099878392217101,0.81,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p05_N1000.csv,1000,1000,13.694495677947998
6,105,perturbation,sigma_0p05,SVM_Poly2,0.8053897021058039,0.806,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p05_N1000.csv,1000,1000,13.694495677947998
6,105,perturbation,sigma_0p05,SVM_RBF,0.8378904139198098,0.838,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p05_N1000.csv,1000,1000,13.694495677947998
6,105,perturbation,sigma_0p05,RandomForest,0.8308767091209492,0.831,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p05_N1000.csv,1000,1000,13.694495677947998
6,105,perturbation,sigma_0p05,XGBoost,0.8339893753200205,0.834,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p05_N1000.csv,1000,1000,13.694495677947998
6,105,perturbation,sigma_0p10,QSVM_ZZ,0.6789072041820086,0.679,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p10_N1000.csv,1000,1000,14.809803247451782
6,105,perturbation,sigma_0p10,QSVM_Z,0.754786952244002,0.757,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p10_N1000.csv,1000,1000,14.809803247451782
6,105,perturbation,sigma_0p10,SVM_Linear,0.814999814999815,0.815,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p10_N1000.csv,1000,1000,14.809803247451782
6,105,perturbation,sigma_0p10,SVM_Poly2,0.8003048612219135,0.801,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p10_N1000.csv,1000,1000,14.809803247451782
6,105,perturbation,sigma_0p10,SVM_RBF,0.8196183123489303,0.82,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p10_N1000.csv,1000,1000,14.809803247451782
6,105,perturbation,sigma_0p10,RandomForest,0.8064966979112672,0.807,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p10_N1000.csv,1000,1000,14.809803247451782
6,105,perturbation,sigma_0p10,XGBoost,0.7899966399462391,0.79,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p10_N1000.csv,1000,1000,14.809803247451782
6,105,perturbation,sigma_0p20,QSVM_ZZ,0.5669476006596799,0.567,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p20_N1000.csv,1000,1000,13.62608528137207
6,105,perturbation,sigma_0p20,QSVM_Z,0.6961513850265013,0.698,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p20_N1000.csv,1000,1000,13.62608528137207
6,105,perturbation,sigma_0p20,SVM_Linear,0.8039968639498232,0.804,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p20_N1000.csv,1000,1000,13.62608528137207
6,105,perturbation,sigma_0p20,SVM_Poly2,0.7920665869086329,0.793,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p20_N1000.csv,1000,1000,13.62608528137207
6,105,perturbation,sigma_0p20,SVM_RBF,0.8042229609319389,0.805,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p20_N1000.csv,1000,1000,13.62608528137207
6,105,perturbation,sigma_0p20,RandomForest,0.7920097584600282,0.793,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p20_N1000.csv,1000,1000,13.62608528137207
6,105,perturbation,sigma_0p20,XGBoost,0.7689812874842863,0.769,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run06_sigma_0p20_N1000.csv,1000,1000,13.62608528137207
7,106,perturbation,sigma_0p00,QSVM_ZZ,0.8279752284328943,0.828,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p00_N1000.csv,1000,1000,13.643555641174316
7,106,perturbation,sigma_0p00,QSVM_Z,0.8166286730629525,0.817,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p00_N1000.csv,1000,1000,13.643555641174316
7,106,perturbation,sigma_0p00,SVM_Linear,0.807950835413866,0.808,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p00_N1000.csv,1000,1000,13.643555641174316
7,106,perturbation,sigma_0p00,SVM_Poly2,0.8147730970438787,0.815,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p00_N1000.csv,1000,1000,13.643555641174316
7,106,perturbation,sigma_0p00,SVM_RBF,0.8289916205894089,0.829,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p00_N1000.csv,1000,1000,13.643555641174316
7,106,perturbation,sigma_0p00,RandomForest,0.8469741386294283,0.847,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p00_N1000.csv,1000,1000,13.643555641174316
7,106,perturbation,sigma_0p00,XGBoost,0.867974122928094,0.868,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p00_N1000.csv,1000,1000,13.643555641174316
7,106,perturbation,sigma_0p01,QSVM_ZZ,0.8339196170946739,0.834,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p01_N1000.csv,1000,1000,13.924594640731812
7,106,perturbation,sigma_0p01,QSVM_Z,0.8156098304011288,0.816,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p01_N1000.csv,1000,1000,13.924594640731812
7,106,perturbation,sigma_0p01,SVM_Linear,0.8069565652271762,0.807,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p01_N1000.csv,1000,1000,13.924594640731812
7,106,perturbation,sigma_0p01,SVM_Poly2,0.815787049829603,0.816,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p01_N1000.csv,1000,1000,13.924594640731812
7,106,perturbation,sigma_0p01,SVM_RBF,0.8349919146038156,0.835,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p01_N1000.csv,1000,1000,13.924594640731812
7,106,perturbation,sigma_0p01,RandomForest,0.8499615901670827,0.85,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p01_N1000.csv,1000,1000,13.924594640731812
7,106,perturbation,sigma_0p01,XGBoost,0.8649987849890649,0.865,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p01_N1000.csv,1000,1000,13.924594640731812
7,106,perturbation,sigma_0p05,QSVM_ZZ,0.8299891193036355,0.83,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p05_N1000.csv,1000,1000,13.92100214958191
7,106,perturbation,sigma_0p05,QSVM_Z,0.8065727191365727,0.807,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p05_N1000.csv,1000,1000,13.92100214958191
7,106,perturbation,sigma_0p05,SVM_Linear,0.8049436287086968,0.805,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p05_N1000.csv,1000,1000,13.92100214958191
7,106,perturbation,sigma_0p05,SVM_Poly2,0.8137847351538379,0.814,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p05_N1000.csv,1000,1000,13.92100214958191
7,106,perturbation,sigma_0p05,SVM_RBF,0.8149776122910872,0.815,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p05_N1000.csv,1000,1000,13.92100214958191
7,106,perturbation,sigma_0p05,RandomForest,0.8399974399590393,0.84,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p05_N1000.csv,1000,1000,13.92100214958191
7,106,perturbation,sigma_0p05,XGBoost,0.82799380777708,0.828,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p05_N1000.csv,1000,1000,13.92100214958191
7,106,perturbation,sigma_0p10,QSVM_ZZ,0.791979197919792,0.792,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p10_N1000.csv,1000,1000,13.930288314819336
7,106,perturbation,sigma_0p10,QSVM_Z,0.8027583790142925,0.803,D:\coding\Research\Quantum\SVM\results\nslkdd\c3_revision\eval_subsets\perturbation\run07_sigma_0p10_N1000.csv,1000,1000,13.930288314819336
